track_id,artist_ids,genre_list,track_name,artist_names,filename,duration,ks_key,key_corr,camelot_key,segment_type,segment_order,start_time,end_time,label
6n7rJUcwmQDestMYXoSoZF,"['2nuKjZLgc7II6FO4Rxjt5e', '2vGaSKEDFsVPBgcnGxqlBN']","['house', 'strut', 'indie poptimism', 'uk dance']",All Cried Out,"Blonde, Alex Newell",Blonde - All Cried Out (feat. Alex Newell) - Radio Edit.mp3,168.058,G minor,0.744874369507647,6A,chroma,0,0.0,5.973333333333334,
6n7rJUcwmQDestMYXoSoZF,"['2nuKjZLgc7II6FO4Rxjt5e', '2vGaSKEDFsVPBgcnGxqlBN']","['house', 'strut', 'indie poptimism', 'uk dance']",All Cried Out,"Blonde, Alex Newell",Blonde - All Cried Out (feat. Alex Newell) - Radio Edit.mp3,168.058,G minor,0.744874369507647,6A,chroma,1,5.973333333333334,39.2,
6n7rJUcwmQDestMYXoSoZF,"['2nuKjZLgc7II6FO4Rxjt5e', '2vGaSKEDFsVPBgcnGxqlBN']","['house', 'strut', 'indie poptimism', 'uk dance']",All Cried Out,"Blonde, Alex Newell",Blonde - All Cried Out (feat. Alex Newell) - Radio Edit.mp3,168.058,G minor,0.744874369507647,6A,chroma,2,39.2,107.104,
6n7rJUcwmQDestMYXoSoZF,"['2nuKjZLgc7II6FO4Rxjt5e', '2vGaSKEDFsVPBgcnGxqlBN']","['house', 'strut', 'indie poptimism', 'uk dance']",All Cried Out,"Blonde, Alex Newell",Blonde - All Cried Out (feat. Alex Newell) - Radio Edit.mp3,168.058,G minor,0.744874369507647,6A,chroma,3,107.104,168.058,
6ud5FYBgnM8II9iOk5P8r5,['6mPZJXtFVaakznkRxdgWtC'],[],All In,Throttle,Throttle - All In.mp3,200.64,C minor,0.6025893558806511,5A,tempo,0,0.0,30.538666666666668,
6ud5FYBgnM8II9iOk5P8r5,['6mPZJXtFVaakznkRxdgWtC'],[],All In,Throttle,Throttle - All In.mp3,200.64,C minor,0.6025893558806511,5A,tempo,1,30.538666666666668,118.64533333333334,
6ud5FYBgnM8II9iOk5P8r5,['6mPZJXtFVaakznkRxdgWtC'],[],All In,Throttle,Throttle - All In.mp3,200.64,C minor,0.6025893558806511,5A,tempo,2,118.64533333333334,172.75733333333332,
6ud5FYBgnM8II9iOk5P8r5,['6mPZJXtFVaakznkRxdgWtC'],[],All In,Throttle,Throttle - All In.mp3,200.64,C minor,0.6025893558806511,5A,tempo,3,172.75733333333332,200.64,
6ud5FYBgnM8II9iOk5P8r5,['6mPZJXtFVaakznkRxdgWtC'],[],All In,Throttle,Throttle - All In.mp3,200.64,C minor,0.6025893558806511,5A,chroma,0,0.0,61.216,
6ud5FYBgnM8II9iOk5P8r5,['6mPZJXtFVaakznkRxdgWtC'],[],All In,Throttle,Throttle - All In.mp3,200.64,C minor,0.6025893558806511,5A,chroma,1,61.216,120.864,
6ud5FYBgnM8II9iOk5P8r5,['6mPZJXtFVaakznkRxdgWtC'],[],All In,Throttle,Throttle - All In.mp3,200.64,C minor,0.6025893558806511,5A,chroma,2,120.864,168.72533333333334,
6ud5FYBgnM8II9iOk5P8r5,['6mPZJXtFVaakznkRxdgWtC'],[],All In,Throttle,Throttle - All In.mp3,200.64,C minor,0.6025893558806511,5A,chroma,3,168.72533333333334,200.64,
501czsZhsXGZKJXB6Qxq1t,['18Eu7uJEMPWwwt1QUdCglQ'],[],Angst,INZO,INZO - Angst.mp3,191.659,F minor,0.7327259314563048,4A,tempo,0,0.0,61.36533333333333,
501czsZhsXGZKJXB6Qxq1t,['18Eu7uJEMPWwwt1QUdCglQ'],[],Angst,INZO,INZO - Angst.mp3,191.659,F minor,0.7327259314563048,4A,tempo,1,61.36533333333333,75.44533333333334,
501czsZhsXGZKJXB6Qxq1t,['18Eu7uJEMPWwwt1QUdCglQ'],[],Angst,INZO,INZO - Angst.mp3,191.659,F minor,0.7327259314563048,4A,tempo,2,75.44533333333334,128.93866666666668,
501czsZhsXGZKJXB6Qxq1t,['18Eu7uJEMPWwwt1QUdCglQ'],[],Angst,INZO,INZO - Angst.mp3,191.659,F minor,0.7327259314563048,4A,tempo,3,128.93866666666668,191.659,
501czsZhsXGZKJXB6Qxq1t,['18Eu7uJEMPWwwt1QUdCglQ'],[],Angst,INZO,INZO - Angst.mp3,191.659,F minor,0.7327259314563048,4A,chroma,0,0.0,14.464,
501czsZhsXGZKJXB6Qxq1t,['18Eu7uJEMPWwwt1QUdCglQ'],[],Angst,INZO,INZO - Angst.mp3,191.659,F minor,0.7327259314563048,4A,chroma,1,14.464,139.424,
501czsZhsXGZKJXB6Qxq1t,['18Eu7uJEMPWwwt1QUdCglQ'],[],Angst,INZO,INZO - Angst.mp3,191.659,F minor,0.7327259314563048,4A,chroma,2,139.424,170.67733333333334,
