danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_id,artist_ids,genre_list,track_name,artist_names,filename,duration,ks_key,key_corr,camelot_key,overall_tempo,times_tempogram_kfixed,times_chroma_kfixed,numseg_combined_kfixed,times_combined_kfixed
0.805,0.84,1,-4.527,1,0.102,0.00172,0.52,0.0751,0.411,126.019,4,7po5x6slgBtianHosm3USx,['1KpCi9BOfviCVhmpI4G2sY'],"['future house', 'house', 'deep groove house', 'progressive house', 'edm', 'pop dance', 'electro house']",SIAW,Tchami,Tchami - SIAW.mp3,268.609,F# minor,0.5764601645642504,11A,130.8139534883721,"28.192,102.592,144.94933333333333","102.93333333333334,138.32533333333333,221.97333333333333",4.0,"28.192,102.592,138.32533333333333,221.97333333333333"
0.719,0.72,11,-4.799,1,0.049,0.00283,0.00698,0.0962,0.628,122.015,4,67wOrrhEBS2jY5jn4P8lV8,"['1KpCi9BOfviCVhmpI4G2sY', '4E7AV8mtElSjHZP3xA9kyU']","['future house', 'house', 'deep groove house', 'progressive house', 'neo soul', 'pop r&b', 'edm', 'pop dance', 'electro house']",World To Me,"Tchami, Luke James",Tchami - World To Me (feat. Luke James).mp3,298.787,G# major,0.6157050337783541,4B,122.28260869565217,"44.36266666666667,188.384,216.94933333333333","45.141333333333336,62.88,108.97066666666667",5.0,"44.36266666666667,62.88,108.97066666666667,188.384,216.94933333333333"
0.729,0.846,4,-5.496,0,0.0364,0.0275,0.568,0.105,0.126,116.995,4,71T4dBPd96SJmZXGY3m78C,['1KpCi9BOfviCVhmpI4G2sY'],"['future house', 'house', 'deep groove house', 'progressive house', 'edm', 'pop dance', 'electro house']",Zeal,Tchami,Tchami - Zeal.mp3,180.805,G# minor,0.6874655449139039,1A,117.1875,"66.03733333333334,81.80266666666667,124.49066666666667","100.288,109.32266666666666,128.97066666666666",4.0,"66.03733333333334,81.80266666666667,100.288,124.49066666666667"
0.685,0.805,4,-5.618,0,0.0707,0.0021,0.747,0.296,0.331,128.035,4,4kZrwBAUpHlK2QAsiVyOFt,"['1KpCi9BOfviCVhmpI4G2sY', '3IHsD0sttucHrX8b32Vcab', '0znYdSCG2n7myCQ8BRsJqL']","['future house', 'house', 'bass house', 'deep groove house', 'progressive house', 'edm', 'pop dance', 'electro house']",My Place,"Tchami, BROHUG, Reece","Tchami, BROHUG - My Place (feat. Reece).mp3",251.706,B minor,0.4364555358518554,10A,127.8409090909091,"14.410666666666666,74.944,103.28533333333333","30.048,61.034666666666666,239.73333333333332",6.0,"14.410666666666666,30.048,61.034666666666666,74.944,103.28533333333333,239.73333333333332"
0.917,0.633,11,-9.622,0,0.155,0.00994,0.875,0.35,0.807,124.007,4,485HVGVom0y91pnOlpZ2ij,"['1KpCi9BOfviCVhmpI4G2sY', '7w1eTNePApzDk8XtgykCPS', '7LJSAfWhO7jhjnewy6pKyZ']","['future house', 'house', 'fidget house', 'tech house', 'bass house', 'deep groove house', 'brostep', 'progressive house', 'edm', 'pop dance', 'electro house', 'electronic trap']",Prophecy (Kyle Watson Remix),"Tchami, Malaa, Kyle Watson","Tchami, Malaa - Prophecy (Kyle Watson Remix).mp3",325.08,F# minor,0.34667300284173475,11A,125.0,"91.57333333333334,185.73866666666666,214.95466666666667","46.218666666666664,86.80533333333334,216.53333333333333",4.0,"46.218666666666664,86.80533333333334,185.73866666666666,214.95466666666667"
0.765,0.824,2,-1.957,1,0.0487,0.0052,0.775,0.0627,0.235,125.006,4,7FhXCOpzJHQ9k59YB8SAM0,"['1KpCi9BOfviCVhmpI4G2sY', '7w1eTNePApzDk8XtgykCPS']","['future house', 'house', 'bass house', 'deep groove house', 'brostep', 'progressive house', 'edm', 'pop dance', 'electro house', 'electronic trap']",Prophecy,"Tchami, Malaa","Tchami, Malaa - Prophecy.mp3",275.358,F# minor,0.5348075307879033,11A,125.0,"34.61333333333334,138.44266666666667,179.46666666666667","42.25066666666667,76.768,261.97333333333336",5.0,"34.61333333333334,76.768,138.44266666666667,179.46666666666667,261.97333333333336"
0.856,0.802,2,-5.169,1,0.152,0.0129,0.0016,0.295,0.461,126.013,4,6eDIBLFq4zODwM6ccThdOb,"['7IIPt2aOjyLjpwsRGXsj7h', '4F61H4lx1js4wtWfb2Rfnt']","['bossbeat', 'pop edm']",Pineapple Piñata - Party Pupils Remix,"Teddi Gold, Party Pupils",Teddi Gold - Pineapple Piñata - Party Pupils Remix.mp3,198.491,A# major,0.6053686252459934,6B,125.0,"27.2,132.64,136.544","30.144,91.65866666666666,106.61333333333333",4.0,"27.2,91.65866666666666,106.61333333333333,132.64"
0.789,0.924,11,-4.821,1,0.14,0.048,0.00018,0.174,0.434,123.114,4,5LM3orSuNodBQS8c5HY9JH,"['2AmfMGi3WZMxqFDHissIAe', '2FwJwEswyIUAljqgjNSHgP']","['uk pop', 'indie poptimism', 'uk dance', 'alt z', 'electropop', 'indie pop']",Daydream - Snakehips Remix,"The Aces, Snakehips",The Aces - Daydream - Snakehips Remix.mp3,173.707,B minor,0.4038523447065171,10A,122.28260869565217,"30.357333333333333,47.50933333333333,141.89866666666666","31.872,139.86133333333333,171.79733333333334",4.0,"30.357333333333333,47.50933333333333,141.89866666666666,171.79733333333334"
0.78,0.984,9,-3.46,0,0.124,0.0369,0.0116,0.176,0.565,124.941,4,6Xshz1Cjgiux8HfEuJZHSk,['0hYtrPQ05Qu1N5r0QcpoDp'],[],BAPPI,The Deep,The Deep - BAPPI.mp3,173.155,D# minor,0.49985707602060026,2A,125.0,"15.445333333333334,77.056,106.48533333333333","15.989333333333333,78.09066666666666,108.04266666666666",3.0,"15.445333333333334,77.056,106.48533333333333"
0.684,0.894,2,-4.101,1,0.105,0.00479,0.0473,0.0771,0.584,163.978,4,2OnJ5vfbFGNIOvBWudGTaf,"['5czcqWtwZb5btfWWvWTmgZ', '6mcEXkX1gFc4kttIF6JKb5', '1wYOGoKwFM8sRryvmRf206']","['glitch hop', 'indie poptimism', 'jam band', 'lawrence ks indie']",Denim,"The Floozies, Gibbz, MZG","The Floozies, Gibbz, MZG - Denim.mp3",226.442,A# minor,0.5654556531010446,3A,165.44117647058823,"140.33066666666667,198.88,220.288","46.74133333333333,113.67466666666667,219.648",5.0,"46.74133333333333,113.67466666666667,140.33066666666667,198.88,220.288"
0.832,0.618,7,-9.844,1,0.0573,0.014,0.0338,0.102,0.791,117.979,4,32CURc5d1ItzN2U46ywFb9,"['5czcqWtwZb5btfWWvWTmgZ', '3cj6O7NrjS5l0CVo8LhpV1']","['glitch hop', 'bass house', 'jam band', 'lawrence ks indie']",Hot Guy Alert,"The Floozies, The Sponges","The Floozies, The Sponges - Hot Guy Alert.mp3",203.596,F minor,0.3531467761778151,4A,117.1875,"137.6,145.07733333333334,197.28","40.928,46.730666666666664,138.18666666666667",3.0,"40.928,137.6,197.28"
0.679,0.931,2,-3.424,1,0.0578,0.000235,0.387,0.0521,0.349,124.009,4,20FgqlI9ANzgmlUquJrsuw,"['5xwd7lKJeb2opUvYZnXFut', '79OsU8JudFdMQxQTnyOJcF', '3wRQD6UZWlaWEnbgpIEPPX', '5Ad8YPmqQf2tay2SZ8NxWY']","['canadian electronic', 'glitch hop', 'electro house', 'bass house']",Warn Ya - Cazztek Remix,"The Funk Hunters, Defunk, Cazztek, Akylla","The Funk Hunters, Defunk, Akylla - Warn Ya - Cazztek Remix.mp3",234.042,F# minor,0.44049781921866926,11A,125.0,"169.74933333333334,184.98133333333334,232.39466666666667","46.538666666666664,166.70933333333332,184.87466666666666",4.0,"46.538666666666664,166.70933333333332,184.98133333333334,232.39466666666667"
0.717,0.762,4,-7.089,1,0.0734,0.0258,0.0413,0.299,0.387,123.037,4,2nuQAULY22Sm8s4LsALj84,"['2x7EATekOPhFGRx3syMGEC', '4QFHHdZkeqmneDQqKIjAN8']","['la pop', 'nu disco', 'indie poptimism', 'alternative dance']",Bang Bang,"The Knocks, Donna Missal",The Knocks - Bang Bang (feat. Donna Missal).mp3,184.862,C# major,0.5969443597499342,3B,122.28260869565217,"70.45333333333333,85.71733333333333,152.256","70.10133333333333,121.23733333333334,151.65866666666668",4.0,"70.45333333333333,85.71733333333333,121.23733333333334,152.256"
0.651,0.786,9,-3.725,1,0.0761,0.0035,6.99e-05,0.179,0.414,109.019,4,4XP2xY8tUYed1cceuh24Q8,"['2x7EATekOPhFGRx3syMGEC', '7avo0PmlW8O1YLEt9DnWQT']","['nu disco', 'indie poptimism', 'alternative dance']",Bedroom Eyes,"The Knocks, Studio Killers",The Knocks - Bedroom Eyes (feat. Studio Killers).mp3,176.659,A# major,0.5786907345128888,6B,108.17307692307692,"8.053333333333333,114.752,130.25066666666666","24.149333333333335,77.17333333333333,86.42133333333334",5.0,"8.053333333333333,24.149333333333335,77.17333333333333,114.752,130.25066666666666"
0.616,0.854,4,-6.892,0,0.0356,0.000307,0.748,0.131,0.566,124.008,4,7LsAMq97fppoHHo4QNNCyl,['2x7EATekOPhFGRx3syMGEC'],"['nu disco', 'indie poptimism', 'alternative dance']",Dancing With The DJ,The Knocks,The Knocks - Dancing With The DJ.mp3,233.94,G# minor,0.7369801537575877,1A,125.0,"15.658666666666667,47.12533333333333,51.76533333333333","54.32533333333333,93.23733333333334,170.51733333333334",4.0,"15.658666666666667,47.12533333333333,93.23733333333334,170.51733333333334"
0.667,0.904,0,-4.538,1,0.122,0.0796,0.00291,0.308,0.651,116.008,4,3gYSqxntZtlR4com7pDv9f,"['2x7EATekOPhFGRx3syMGEC', '7FU0xCgmSYQEiBeevUqQ4S']","['nu disco', 'nyc pop', 'indie poptimism', 'alternative dance']",Gimme Love,"The Knocks, Yoke Lore",The Knocks - Gimme Love (feat. Yoke Lore).mp3,220.374,C major,0.5547173147132003,8B,117.1875,"45.29066666666667,152.288,183.968","3.264,152.8,169.41866666666667",5.0,"3.264,45.29066666666667,152.288,169.41866666666667,183.968"
0.739,0.628,8,-4.137,1,0.0703,0.0245,0.0,0.266,0.634,120.944,4,1nyyEarKbjbGm3iJqvZknV,"['2x7EATekOPhFGRx3syMGEC', '4OSArit7O2Jaj4mgf3YN7A']","['nu disco', 'indie poptimism', 'alternative dance', 'brisbane indie', 'australian indie', 'aussietronica']",R U HIGH,"The Knocks, Mallrat",The Knocks - R U HIGH (feat. Mallrat).mp3,235.406,E major,0.8649220757840599,12B,122.28260869565217,"1.3546666666666667,3.328,35.264","49.16266666666667,160.864,186.42133333333334",5.0,"1.3546666666666667,35.264,49.16266666666667,160.864,186.42133333333334"
0.684,0.232,0,-13.249,1,0.0297,0.86,0.404,0.135,0.387,73.518,4,02wNtFxlr9dLmZXKT5TIF5,['2sSGPbdZJkaSE2AbcGOACx'],"['la indie', 'bedroom pop']",Over the Moon,The Marías,The Marías - Over the Moon.mp3,181.377,C major,0.9212007367281762,8B,148.02631578947367,"22.56,111.28533333333333,134.10133333333334","23.797333333333334,30.378666666666668,176.16",4.0,"22.56,111.28533333333333,134.10133333333334,176.16"
0.672,0.436,9,-11.743,1,0.0326,0.71,0.147,0.117,0.557,105.003,4,1mbuSss0OVqfS00y7yCNCZ,['2sSGPbdZJkaSE2AbcGOACx'],"['la indie', 'bedroom pop']",Ruthless,The Marías,The Marías - Ruthless.mp3,245.169,D# major,0.7477598372802085,5B,104.16666666666667,"154.208,172.736,239.552","22.069333333333333,161.184,173.58933333333334",4.0,"22.069333333333333,154.208,172.736,239.552"
0.771,0.795,1,-5.895,1,0.0747,0.0012,0.0747,0.501,0.663,124.037,4,3zyLiMyss1RejDsdFX3jRC,['3cj6O7NrjS5l0CVo8LhpV1'],['bass house'],Jerry Brain,The Sponges,The Sponges - Jerry Brain.mp3,222.825,E major,0.4300742996825484,12B,125.0,"132.90666666666667,155.95733333333334,201.536","42.61333333333334,202.42133333333334,210.57066666666665",4.0,"42.61333333333334,132.90666666666667,155.95733333333334,201.536"
0.738,0.713,5,-4.727,0,0.108,0.13,0.0,0.298,0.39,124.992,4,6ud5FYBgnM8II9iOk5P8r5,['6mPZJXtFVaakznkRxdgWtC'],[],All In,Throttle,Throttle - All In.mp3,200.64,C minor,0.6025893558806511,5A,125.0,"30.538666666666668,118.64533333333334,172.75733333333332","61.216,120.864,168.72533333333334",4.0,"30.538666666666668,61.216,118.64533333333334,168.72533333333334"
0.625,0.788,9,-4.335,0,0.0422,0.026,0.00177,0.214,0.242,125.019,3,5ZI2uKHpKza44XVsRZy7lM,['6mPZJXtFVaakznkRxdgWtC'],[],For Me - VIP,Throttle,Throttle - For Me - VIP.mp3,178.695,D# minor,0.8147246628291782,2A,125.0,"58.19733333333333,114.688,130.93333333333334","60.053333333333335,93.408,144.45866666666666",5.0,"58.19733333333333,93.408,114.688,130.93333333333334,144.45866666666666"
0.733,0.894,10,-4.761,1,0.124,0.0196,5.7e-05,0.619,0.488,125.982,4,1y0UriJkdMdvlkWpjaI6Vs,"['2o5jDhtHVPhrJdv3cEQ99Z', '2mmqhYDTD0weseyXUf1QJ5', '1DNFG0VEHD2Vk5ESUEPuOM']","['house', 'dutch edm', 'brostep', 'trance', 'big room', 'slap house', 'edm', 'uplifting trance', 'pop dance']",My Frequency,"Tiësto, 7 Skies, RebMoe","Tiësto, 7 Skies - My Frequency (feat. RebMoe).mp3",140.301,G minor,0.34445474414278177,6A,125.0,"33.525333333333336,78.85866666666666,106.592","60.970666666666666,93.22666666666667,106.688",5.0,"33.525333333333336,60.970666666666666,78.85866666666666,93.22666666666667,106.592"
0.758,0.772,0,-7.807,1,0.0504,0.00747,0.754,0.159,0.33,126.005,4,3i7mQW4Z7sYnnDzt23KniJ,"['1kwRrQDCpXpVliMDntpxCt', '1K80Wcuuo13i28cVd68mxm']","['deep groove house', 'tech house', 'slap house']",Supersonic,"Tom Budin, Dave Winnel","Tom Budin, Dave Winnel - Supersonic.mp3",168.538,G minor,0.6079686891548371,6A,125.0,"63.221333333333334,92.50133333333333,166.496","32.394666666666666,63.392,78.15466666666667",5.0,"32.394666666666666,63.221333333333334,78.15466666666667,92.50133333333333,166.496"
0.682,0.98,6,-10.488,0,0.0537,0.0361,0.892,0.113,0.606,155.0,4,5T80xhv5edZ3Z2AtZ4Ki79,['6s9u44nih7GcT9kXBqM2Xr'],[],Falling van Buuren,TRANCEMAN2000,TRANCEMAN2000 - Falling van Buuren.mp3,328.758,B major,0.4214672911412733,1B,156.25,"62.74133333333333,211.424,247.82933333333332","185.64266666666666,199.73333333333332,222.92266666666666",6.0,"62.74133333333333,185.64266666666666,199.73333333333332,211.424,222.92266666666666,247.82933333333332"
0.772,0.705,3,-4.576,0,0.0852,0.18,0.273,0.133,0.593,140.051,4,6IfsvWQORqjmG3tQxyB516,['0tvpihdAsKiNnP6sWS3jUI'],"['electronic trap', 'bass trap']",Back To The Wall,TroyBoi,TroyBoi - Back To The Wall.mp3,222.194,A minor,0.5392044297281461,8A,140.625,"81.73866666666666,93.39733333333334,156.768","116.98133333333334,129.78133333333332,215.712",6.0,"81.73866666666666,93.39733333333334,116.98133333333334,129.78133333333332,156.768,215.712"
0.883,0.406,2,-6.07,1,0.301,0.0307,0.547,0.057,0.534,140.07,4,67bRcGquJWIw6q927Yocht,['0tvpihdAsKiNnP6sWS3jUI'],"['electronic trap', 'bass trap']",Grimey,TroyBoi,TroyBoi - Grimey.mp3,191.822,A# minor,0.503696130615363,3A,140.625,"12.405333333333333,30.186666666666667,39.06133333333333","39.38133333333333,80.544,176.30933333333334",4.0,"12.405333333333333,30.186666666666667,80.544,176.30933333333334"
0.77,0.607,11,-6.189,0,0.0422,0.000403,0.766,0.101,0.343,142.024,4,0ztWvG2NEE49aTyr93P46g,['0tvpihdAsKiNnP6sWS3jUI'],"['electronic trap', 'bass trap']",Sensei,TroyBoi,TroyBoi - Sensei.mp3,217.0,G# minor,0.5306001805866688,1A,140.625,"25.984,74.208,163.38133333333334","25.482666666666667,79.73333333333333,101.55733333333333",4.0,"25.984,74.208,101.55733333333333,163.38133333333334"
0.792,0.764,1,-4.78,1,0.358,0.00224,0.0673,0.111,0.377,150.107,4,6K4DTxKf2gvrVNqgR8wAob,"['3T0BepBNnd3kw2m10rh8yW', '4aTmeAJQIHvOYEpc5KxJ8x']",['experimental bass'],Bleacher Creature,"TVBOO, um..","TVBOO, um.. - Bleacher Creature.mp3",211.2,G minor,0.41359543820296474,6A,148.02631578947367,"31.264,42.101333333333336,133.68533333333335","44.704,108.62933333333334,134.464",4.0,"31.264,42.101333333333336,108.62933333333334,133.68533333333335"
0.755,0.594,1,-4.778,1,0.285,0.00264,0.0,0.242,0.518,89.22,4,1L8NADNWd56cZRnaxcxPPI,['68kEuyFKyqrdQQLLsmiatm'],"['conscious hip hop', 'underground hip hop', 'hip hop', 'rap']",ROSE STREET,Vince Staples,Vince Staples - ROSE STREET.mp3,153.687,F# minor,0.3385647748093277,11A,119.68085106382979,"3.509333333333333,44.650666666666666,129.92","21.493333333333332,39.712,148.07466666666667",5.0,"3.509333333333333,21.493333333333332,39.712,129.92,148.07466666666667"
0.659,0.874,8,-6.808,1,0.115,0.0604,0.794,0.512,0.19,125.987,4,2d6LnE2SBN57UJL07RAEkx,['1FGLT6mEhIrPhgqYiU57ro'],['brazilian edm'],Pó De Anjo,VINNE,VINNE - Pó De Anjo.mp3,257.991,E minor,0.5630438563410533,9A,125.0,"69.29066666666667,156.72533333333334,195.57333333333332","80.288,134.912,210.76266666666666",6.0,"69.29066666666667,80.288,134.912,156.72533333333334,195.57333333333332,210.76266666666666"
0.311,0.857,11,-8.332,0,0.0395,0.00133,0.804,0.307,0.36,119.968,4,3A02f2nXSbpeY9uXHi7oMi,['0F52YLV7uWqaJfMMDgG737'],"['electro house', 'future bass']",Ghost Voices,Virtual Self,Virtual Self - Ghost Voices.mp3,262.68,G# minor,0.43478925134039753,1A,119.68085106382979,"17.216,113.504,256.032","146.64533333333333,190.18666666666667,257.216",5.0,"17.216,113.504,146.64533333333333,190.18666666666667,256.032"
0.526,0.968,1,-4.992,1,0.0517,0.00159,0.941,0.356,0.229,118.0,4,5MEStu1XSbCXlq5svrUtTj,['0F52YLV7uWqaJfMMDgG737'],"['electro house', 'future bass']",Key,Virtual Self,Virtual Self - Key.mp3,206.879,F# minor,0.4792483233298152,11A,117.1875,"78.50666666666666,113.73866666666666,134.67733333333334","12.064,79.63733333333333,131.2",4.0,"12.064,78.50666666666666,113.73866666666666,131.2"
0.807,0.947,7,-6.404,1,0.0513,0.00988,0.87,0.0791,0.193,126.013,4,0sg1ZDhJ6r2YAoBpwpHemS,['4Nl6PVYLwbCFfr3UqQlFtE'],"['tech house', 'brazilian edm', 'bass house']",Bump,VOLAC,VOLAC - Bump.mp3,187.143,E minor,0.2815520051911521,9A,125.0,"30.837333333333333,91.43466666666667,125.67466666666667","29.248,91.36,125.57866666666666",3.0,"30.837333333333333,91.43466666666667,125.67466666666667"
0.849,0.923,2,-5.676,1,0.0965,0.052,0.835,0.0569,0.527,125.999,4,11qS1PfA0uudC5LTWe3ucH,['4Nl6PVYLwbCFfr3UqQlFtE'],"['tech house', 'brazilian edm', 'bass house']",Russian Style,VOLAC,VOLAC - Russian Style.mp3,278.912,G# minor,0.31442824340322617,1A,125.0,"28.384,116.94933333333333,217.71733333333333","46.304,123.968,174.912",5.0,"28.384,46.304,116.94933333333333,174.912,217.71733333333333"
0.814,0.624,1,-5.172,1,0.0392,0.000365,0.896,0.059,0.55,126.009,4,75IZynnyXUgOxemvX3A5dq,"['4Nl6PVYLwbCFfr3UqQlFtE', '045FVvBNAc7VnPYvzAJpO1']","['tech house', 'brazilian edm', 'bass house']",Like Dis - Radio Edit,"VOLAC, Gustavo Mota","VOLAC, Gustavo Mota - Like Dis - Radio Edit.mp3",182.845,F# minor,0.4532978075160584,11A,125.0,"30.389333333333333,106.656,150.432","107.41333333333333,140.20266666666666,151.09333333333333",4.0,"30.389333333333333,106.656,140.20266666666666,150.432"
0.798,0.756,10,-6.575,0,0.0878,0.0189,0.000143,0.15,0.699,115.947,4,0DPInrOe0yadxa2FdaA1PN,"['0FL2d6iFFNAV3yBUbXjZ1U', '6cEuCEZu7PAE9ZSzLLc2oQ']","['progressive electro house', 'indie electropop', 'dutch house', 'australian pop', 'slap house', 'edm', 'pop dance', 'electro house']",Good Things - R3HAB Remix,"Wafia, R3HAB",Wafia - Good Things - R3HAB Remix.mp3,142.226,B major,0.3514364755352106,1B,117.1875,"6.1546666666666665,75.15733333333333,105.14133333333334","24.672,40.693333333333335,53.152",6.0,"6.1546666666666665,24.672,40.693333333333335,53.152,75.15733333333333,105.14133333333334"
0.799,0.854,9,-4.882,1,0.095,0.0539,0.265,0.242,0.502,126.027,4,6AN6ILWZaDOgqXd57WVffY,['7zm3aSdmGiOkTt0aZFSO8R'],"['tech house', 'electro house', 'bass house']",Keep Raving,Wax Motif,Wax Motif - Keep Raving.mp3,170.017,G major,0.48120843274372915,9B,125.0,"50.26133333333333,107.456,141.728","32.245333333333335,91.21066666666667,123.712",6.0,"32.245333333333335,50.26133333333333,91.21066666666667,107.456,123.712,141.728"
0.676,0.903,11,-3.872,0,0.055,0.00457,0.617,0.138,0.642,125.0,4,5ReD0EFOt4pty5Ql8QlnUj,"['7zm3aSdmGiOkTt0aZFSO8R', '45lcbTsX07JWzmTIjcdyBz']","['tech house', 'electro house', 'bass house']",Lose Control,"Wax Motif, Matroda","Wax Motif, Matroda - Lose Control.mp3",189.765,F minor,0.45772419281877397,4A,125.0,"41.06666666666667,133.71733333333333,150.76266666666666","71.94666666666667,88.82133333333333,181.45066666666668",6.0,"41.06666666666667,71.94666666666667,88.82133333333333,133.71733333333333,150.76266666666666,181.45066666666668"
0.474,0.694,0,-5.654,1,0.0468,0.0193,0.000412,0.0884,0.336,155.048,4,6gM5j4qoYpwxVtozjwXpOO,"['4AA8eXtzqh5ykxtafLaPOi', '52sbFniPptK6lNYHmuoPpz']","['brostep', 'escape room', 'vapor twitch', 'edm', 'aussietronica', 'electro house', 'electronic trap']",Be Ok Again,"What So Not, Daniel Johns","What So Not, Daniel Johns - Be Ok Again.mp3",224.232,A# minor,0.8546186820952377,3A,104.16666666666667,"61.74933333333333,85.36533333333334,173.376","49.461333333333336,176.736,198.16533333333334",5.0,"49.461333333333336,61.74933333333333,85.36533333333334,173.376,198.16533333333334"
0.445,0.637,4,-5.672,0,0.0342,0.00152,0.0103,0.129,0.0863,89.847,4,3QgLLkVcADJ3tM1nIzf5Rw,"['4AA8eXtzqh5ykxtafLaPOi', '55BFQS36sJYz2B0ClypIvS']","['brostep', 'escape room', 'vapor twitch', 'edm', 'aussietronica', 'electro house', 'electronic trap']",Warlord,"What So Not, SLUMBERJACK","What So Not, SLUMBERJACK - Warlord.mp3",173.507,D# minor,0.6042341114724319,2A,90.7258064516129,"51.552,85.46133333333333,149.248","79.92533333333333,152.128,168.16",4.0,"51.552,79.92533333333333,149.248,168.16"
0.764,0.705,3,-5.279,0,0.0278,0.0371,1.94e-05,0.0943,0.672,101.003,4,0y60itmpH0aPKsFiGxmtnh,['3rWZHrfrsPBxVy692yAIxF'],"['post-teen pop', 'pop', 'pov: indie', 'afrofuturism']",Wait a Minute!,WILLOW,WILLOW - Wait a Minute!.mp3,192.242,A minor,0.32142138357273653,8A,100.44642857142857,"17.930666666666667,113.888,190.90133333333333","19.050666666666668,152.14933333333335,160.93866666666668",4.0,"17.930666666666667,113.888,152.14933333333335,190.90133333333333"
0.713,0.927,6,-6.088,0,0.486,0.00376,0.00351,0.682,0.687,127.03,4,28X0E21uKdA7S1HvgMJjP8,['3534yWWzmxx8NbKVoNolsK'],"['progressive electro house', 'house', 'edm', 'complextro', 'electro house']",28 Grams,Wolfgang Gartner,Wolfgang Gartner - 28 Grams.mp3,184.329,F# major,0.40905358988791723,2B,127.8409090909091,"20.256,105.84533333333333,178.15466666666666","27.978666666666665,105.84533333333333,135.11466666666666",4.0,"20.256,105.84533333333333,135.11466666666666,178.15466666666666"
0.833,0.879,9,-7.092,1,0.15,0.000989,0.519,0.0787,0.757,126.002,4,7c1nwQG909uEAphCBqXdIy,['3534yWWzmxx8NbKVoNolsK'],"['progressive electro house', 'house', 'edm', 'complextro', 'electro house']",Mike Tyson,Wolfgang Gartner,Wolfgang Gartner - Mike Tyson.mp3,198.073,G# major,0.4896535074680436,4B,125.0,"16.0,129.99466666666666,163.072","68.72533333333334,72.42666666666666,93.056",5.0,"16.0,68.72533333333334,93.056,129.99466666666666,163.072"
0.849,0.75,11,-5.013,0,0.0543,0.00125,0.0792,0.116,0.653,125.996,4,1vegEZWfo7vRP6ZyWN7eNF,['0dBHeI1RuLCkzOkTcIXwPm'],[],Never Hide - Original Mix,Wolsh,Wolsh - Never Hide - Original Mix.mp3,289.524,E minor,0.3157479651008674,9A,125.0,"57.49333333333333,151.73333333333332,181.78133333333332","50.336,91.22133333333333,182.66666666666666",4.0,"50.336,91.22133333333333,151.73333333333332,181.78133333333332"
0.765,0.65,6,-6.043,1,0.0372,0.0669,0.0,0.204,0.409,131.022,4,5OqMZ8In8CkCa0SbknnDPl,['0LOK81e9H5lr61HlGGHqwA'],['k-pop girl group'],GRL GVNG,XG,XG - GRL GVNG.mp3,185.667,D minor,0.4439849498622691,7A,130.8139534883721,"43.882666666666665,59.221333333333334,110.00533333333334","43.936,79.168,109.888",4.0,"43.882666666666665,59.221333333333334,79.168,110.00533333333334"
0.767,0.721,1,-5.586,1,0.0456,0.153,1.52e-06,0.108,0.884,150.065,4,3v5o91PrUtf0nmO6j8J7dZ,['0LOK81e9H5lr61HlGGHqwA'],['k-pop girl group'],LEFT RIGHT,XG,XG - LEFT RIGHT.mp3,205.341,A minor,0.5326962613003662,8A,100.44642857142857,"140.14933333333335,168.01066666666668,193.80266666666665","12.704,141.408,167.072",4.0,"12.704,140.14933333333335,168.01066666666668,193.80266666666665"
0.818,0.777,7,-2.825,1,0.0625,0.195,0.0,0.731,0.688,114.001,4,6Pjzy9avwlVr4UAbxkQQmh,['0LOK81e9H5lr61HlGGHqwA'],['k-pop girl group'],NEW DANCE,XG,XG - NEW DANCE.mp3,196.229,G# minor,0.721674011912494,1A,114.79591836734694,"7.7973333333333334,21.770666666666667,92.59733333333334","25.184,125.39733333333334,176.896",5.0,"7.7973333333333334,21.770666666666667,92.59733333333334,125.39733333333334,176.896"
0.625,0.712,2,-5.996,1,0.0539,0.0229,0.0,0.252,0.398,163.015,4,3IelG5zYpWWCZIH4cqWlPV,['0LOK81e9H5lr61HlGGHqwA'],['k-pop girl group'],SHOOTING STAR,XG,XG - SHOOTING STAR.mp3,200.827,A# major,0.5800349104949418,6B,160.71428571428572,"35.76533333333333,69.344,104.96","10.474666666666666,151.776,158.96533333333332",5.0,"10.474666666666666,35.76533333333333,69.344,104.96,151.776"
0.757,0.633,4,-9.234,0,0.118,0.0176,0.175,0.13,0.926,80.003,4,0JeokLKCya7SZGpGjqNcAQ,"['2RqrWplViWHSGLzlhmDcbt', '68TCVp5t1Dxi2TvNuYoYK0']","['alternative r&b', 'escape room', 'experimental house', 'art pop', 'korean pop']",29,"Yaeji, OHHYUK","Yaeji, OHHYUK - 29.mp3",228.872,F minor,0.33081443390285414,4A,160.71428571428572,"53.909333333333336,99.18933333333334,202.976","30.048,114.28266666666667,139.53066666666666",6.0,"30.048,53.909333333333336,99.18933333333334,114.28266666666667,139.53066666666666,202.976"
